,target,id,date,flag,user,text
76347,0,1695607089,Mon May 04 06:32:28 PDT 2009,NO_QUERY,agent_caffeine,Agh damn 
289752,0,1995105860,Mon Jun 01 12:57:38 PDT 2009,NO_QUERY,pierrewestwood,I hate flatpack furniture 
132071,0,1835669608,Mon May 18 06:30:13 PDT 2009,NO_QUERY,dylanbrunson,Getting ready for school.  don't you just hate Monday mornings?
522790,0,2192874018,Tue Jun 16 07:40:33 PDT 2009,NO_QUERY,Jones080,Overwelmed with school!! Not enough hours in the day!!! 
369820,0,2049976479,Fri Jun 05 17:50:29 PDT 2009,NO_QUERY,MrszCarter,so sick of lame ass niggaz;;i dont think ill ever find somebody dat will like mii 4 mii 
625360,0,2230211940,Thu Jun 18 16:47:45 PDT 2009,NO_QUERY,BrookeLogan09,@simplowdfan Nope 
247063,0,1982389088,Sun May 31 11:06:36 PDT 2009,NO_QUERY,MollytheDolly,my face hurts! and my heart  my sister leaves today.
126507,0,1834535375,Mon May 18 03:18:19 PDT 2009,NO_QUERY,melodythuy,Hungry. Want to eat hotdog 
774362,0,2321491177,Wed Jun 24 21:07:52 PDT 2009,NO_QUERY,knittyandcolor,"@shesbatty Sadly yes  So yes, people read this!!!"
455074,0,2070819007,Sun Jun 07 18:21:03 PDT 2009,NO_QUERY,josespears,"nearly sleeping. unfortunately, tomorrow i have classes. the same f*ckin' routine will start again  see u all again soon, byyeee"
335388,0,2013782908,Tue Jun 02 23:33:55 PDT 2009,NO_QUERY,FreddyS87,will not be able to sleep peaceful tonight 
740503,0,2266007972,Sun Jun 21 07:43:51 PDT 2009,NO_QUERY,lalaMercedes,The weekend when by too quicky 
185399,0,1968018839,Fri May 29 20:36:55 PDT 2009,NO_QUERY,tamaraschilling,@GeneSzumowski  Gene!  Here's my super sad face     Oooooooh Nuggets!
379927,0,2052453546,Sat Jun 06 00:46:54 PDT 2009,NO_QUERY,techiekatie,I do not feel well 
57529,0,1685684695,Sun May 03 01:33:15 PDT 2009,NO_QUERY,sujithh,so lazy to go out and have lunch 
195582,0,1970527604,Sat May 30 04:13:28 PDT 2009,NO_QUERY,__Anthony,"@CharlesParry 'Poetic Justice', I think they call it, Charles "
478927,0,2178706584,Mon Jun 15 08:05:25 PDT 2009,NO_QUERY,heyymel,"nooooo, my checking account balancee "
538146,0,2198998679,Tue Jun 16 16:52:33 PDT 2009,NO_QUERY,jisbmx,Not ready for summer school 
785083,0,2324332100,Thu Jun 25 02:53:44 PDT 2009,NO_QUERY,Tonyksmith,"Too addicted to FFXI, I forgot I had twitter "
18541,0,1556627301,Sat Apr 18 23:37:27 PDT 2009,NO_QUERY,agkdesign,oh noes!!!! Blend just crashed on me!!!! lost a bunch of stuff 
32300,0,1564219192,Mon Apr 20 02:23:20 PDT 2009,NO_QUERY,thebloggermom,I know I'm supposed to be lying down and resting. But I really have LOTS to do still. 
287552,0,1994253152,Mon Jun 01 11:39:05 PDT 2009,NO_QUERY,Black_WebDIVA,Not feeling Bing cause it hasn't indexed my website 
382911,0,2053094477,Sat Jun 06 03:14:59 PDT 2009,NO_QUERY,hollygoes,misses @toonhippie like nobody's business 
260845,0,1985776167,Sun May 31 17:45:02 PDT 2009,NO_QUERY,marybethbeech,@jimcarlow You'll have to ask her... I'm worried it didn't go well as she left early then sort of blew him off today... 
111435,0,1825129370,Sun May 17 04:28:32 PDT 2009,NO_QUERY,1heart1bullet,Hung over... And on my way to a shoot... Did I mention I'm running late? 
519253,0,2191747655,Tue Jun 16 05:53:51 PDT 2009,NO_QUERY,joleling,thursday suppose to go out with them. but i dont have $kaching  how?
238952,0,1980521049,Sun May 31 06:58:53 PDT 2009,NO_QUERY,cecyofficial,it's too early 
768128,0,2300825154,Tue Jun 23 14:38:27 PDT 2009,NO_QUERY,theverybest,"really, y did my gma get me an application for catos? I dont want to work!!! "
51987,0,1679238631,Sat May 02 08:52:32 PDT 2009,NO_QUERY,parkerbest,today is a day i'm not really sure what i'm doing..  poo its not raining any more  i like to watch the rains
471337,0,2176609640,Mon Jun 15 04:19:09 PDT 2009,NO_QUERY,rem,"Gah, I love developing with Firefox + Firebug, but it sucks that it's such an unstable environment right now  new profile, here I come!"
714130,0,2259032231,Sat Jun 20 16:54:25 PDT 2009,NO_QUERY,Gradversity,@InternQueen Working on a Saturday night...what a sad life we lead 
688808,0,2251611613,Sat Jun 20 04:03:04 PDT 2009,NO_QUERY,SoozyJ,My lovely independent fabric / haberdashery / sewing machines shop is closing. Have no idea where else there might be one locally. So sad 
573467,0,2209851522,Wed Jun 17 10:52:28 PDT 2009,NO_QUERY,kamscottxxx,@SethApper I wish I could 
550036,0,2202808176,Tue Jun 16 22:27:17 PDT 2009,NO_QUERY,Scott_Wood,@jchristenbury It would be great if they would just fix the dual monitor issues I started having with .25 
652206,0,2238142989,Fri Jun 19 06:52:57 PDT 2009,NO_QUERY,Juhnelle,Hanging with the peeps todayyyy. Brothers sicky 
330219,0,2012028723,Tue Jun 02 19:57:19 PDT 2009,NO_QUERY,MooMoo_82,@MonkyMagic hey jimmy james we are doing well how about you? az broke hi collar bone 
377066,0,2051813756,Fri Jun 05 22:52:41 PDT 2009,NO_QUERY,sflovesmw,extremely sad 
194300,0,1970260486,Sat May 30 03:07:10 PDT 2009,NO_QUERY,sar92,@maddimcgowan oh yeah. i remember the convesation haha. sucks about ur rehersal  but at least u wont be doing ur folio all 2moz. it sucks!
223859,0,1977291141,Sat May 30 20:36:25 PDT 2009,NO_QUERY,mrwanna,was not allowed at the boys club 
17449,0,1556287545,Sat Apr 18 22:16:38 PDT 2009,NO_QUERY,kasps,@rashadTBH LOLOL I ALWAYS GO MYER BUT NEVER SEE U 
251685,0,1983543089,Sun May 31 13:21:30 PDT 2009,NO_QUERY,Trinxikene,@Aloemilk ...  at least keep an eye on twitter i will send you a link soon 
93450,0,1770653084,Mon May 11 21:53:28 PDT 2009,NO_QUERY,VintageRecord,Blehhh testing started today -.- urghhh I hurt my knee and got a shot 
82574,0,1753102800,Sun May 10 00:08:32 PDT 2009,NO_QUERY,troyredington,@rklarsson english. we ended up watching Animal House. first few seconds were scary enough for me. i'm a big wuss 
213204,0,1974941416,Sat May 30 14:07:10 PDT 2009,NO_QUERY,msmisha,Sittin in the car as my clothes wash @ the laundrymat  mom cut me off frm washin clothes at her house complaining abt the gas &amp; wata bill
274900,0,1990692333,Mon Jun 01 05:31:04 PDT 2009,NO_QUERY,samanthafraser,@BonDean I wish coffee was my magic cure 
642860,0,2235616971,Fri Jun 19 01:39:03 PDT 2009,NO_QUERY,robcollingridge,Have a new 32Gb iPhone 3GS in my hands   It needs activating   Well chuffed! No queue at the store and I got a very nice discount.
690582,0,2252048188,Sat Jun 20 05:18:55 PDT 2009,NO_QUERY,Mbitch19,@DewiAndita i also miss my HS friends 
236282,0,1979952823,Sun May 31 05:09:03 PDT 2009,NO_QUERY,clarexsaula,"@nessa_d Totally sick lol. Yeah I took about quite a few, gotta upload them to FB, but it ain't letting me! "
58190,0,1685839873,Sun May 03 02:21:25 PDT 2009,NO_QUERY,Cvorster,"Moms on her wayback from the airport, gonna go pick her up, would show u photo's but iPhone she is broken "
452142,0,2069945235,Sun Jun 07 16:49:11 PDT 2009,NO_QUERY,justmetalking,"@robotnic Haha no i'm from Bournemouth, right down south! No we haven't been announced either "
496490,0,2185587545,Mon Jun 15 17:36:21 PDT 2009,NO_QUERY,gerraysaurus,Sowee. There's another one on weds if you don't spend the whole day at the laker event 
648137,0,2236948335,Fri Jun 19 04:52:55 PDT 2009,NO_QUERY,jgabor,"@Hex29A Bah, TweetDeck kunde inte visa mitt sad face. "
254125,0,1984155118,Sun May 31 14:32:56 PDT 2009,NO_QUERY,kwinexx,"good morning. wanna stay home  but can't. bloody american time  oh well, mondays my favourite day anyway "
769238,0,2301297598,Tue Jun 23 15:15:22 PDT 2009,NO_QUERY,m_neko,I have blood on my clothes thanks to all this nosebleeding.  Laundry time?
58128,0,1685826431,Sun May 03 02:17:05 PDT 2009,NO_QUERY,Jambaclrnt01,cant twitter picture messages   i guess i should get an iphone
733717,0,2264381858,Sun Jun 21 03:41:34 PDT 2009,NO_QUERY,mellisalamay,phone is currently not working.  i havnt had a chance to pay the bill yet. ive been a busy bumblebeeeeee!
417868,0,2061637005,Sat Jun 06 21:17:13 PDT 2009,NO_QUERY,tutanreyes,"@AshleeDaKlassic If it's sad, y are u laughin at me  Plus sized models gotta eat ya know!!!"
296070,0,1997027603,Mon Jun 01 16:07:21 PDT 2009,NO_QUERY,iStraightjacket,Woah...just had the biggest urge to just cry...weird! Major mood swings are evil. 
195432,0,1970500437,Sat May 30 04:07:00 PDT 2009,NO_QUERY,keren4562,"@tommcfly plz say &quot;Happy Birthday Or , Roni &amp; Mickey!&quot; plz plz plz "
565674,0,2206586083,Wed Jun 17 06:46:01 PDT 2009,NO_QUERY,ILikeBubbles,"@pikestaff I think I like my Tank Annoying Devilsaur named Omnomnom. Though I miss my cat.  Oh, cat. "
198248,0,1971177419,Sat May 30 06:25:57 PDT 2009,NO_QUERY,PittGirly,"great day for a kids softball game...oh wait, it was canceled due to rain yesterday  now I'll actually have to be productive."
418084,0,2061683859,Sat Jun 06 21:23:18 PDT 2009,NO_QUERY,joopita,just realised my Beatles album was accidently thrown out with newspapers 
788888,0,2325247961,Thu Jun 25 05:04:37 PDT 2009,NO_QUERY,Lockhaart,I'll have to re-do the whole project if i am. I deleted the whole of my uni work when i wiped my comp  by accident of course.
141675,0,1881313788,Fri May 22 04:17:30 PDT 2009,NO_QUERY,auntiep,To @oceaneyze  it is going to cost lots 
515364,0,2190824248,Tue Jun 16 03:49:45 PDT 2009,NO_QUERY,horror216,the ting tings video for &quot;thats not my name&quot; is very disappointing 
288024,0,1994426928,Mon Jun 01 11:54:28 PDT 2009,NO_QUERY,Westlifelva4eva,•♥• Thinks shes in love  •♥•
321609,0,2003836728,Tue Jun 02 07:13:52 PDT 2009,NO_QUERY,brittanymcguinn,just waking up. didnt sleep very well last nt 
681751,0,2249818280,Fri Jun 19 23:05:05 PDT 2009,NO_QUERY,jorgie_17,I guess 
594302,0,2218467337,Wed Jun 17 22:32:11 PDT 2009,NO_QUERY,Charmjay,ugh...why am i still awake...somebody chat with me 
166030,0,1961127684,Fri May 29 09:01:42 PDT 2009,NO_QUERY,kevleitch,@autismvox for me they're not 
789905,0,2325511208,Thu Jun 25 05:35:08 PDT 2009,NO_QUERY,sheilskyyy,cant meet @marshaalia again cause she's going to singapore on saturday and im leaving 2mrw 
587708,0,2216415121,Wed Jun 17 19:27:13 PDT 2009,NO_QUERY,mrchristianlaw,@rayonRichards: @CortneyGift  
410418,0,2059872639,Sat Jun 06 17:48:29 PDT 2009,NO_QUERY,MizzMadrid,How the hell did I leave my house witout my damn wallet when I'm tryna go out tonite. Dammit! Gotta go back 2 Stone Mountain rite quick 
66863,0,1692018085,Sun May 03 19:06:08 PDT 2009,NO_QUERY,b3bouldering,"has returned to the vacuum of culture, Boulder "
162380,0,1957531493,Fri May 29 00:47:46 PDT 2009,NO_QUERY,melarno,@alabamawhirly I'll be stuck inside the office all day today 
393653,0,2055449661,Sat Jun 06 09:20:15 PDT 2009,NO_QUERY,Ambieno,@soulrebelJ You got the palm pre? I was gonna get one but not enough $ right now 
194067,0,1970207682,Sat May 30 02:54:05 PDT 2009,NO_QUERY,QueenM81,@tomswenchie That must have something to do w my provider or w/e... Idk... 
189054,0,1969036980,Fri May 29 22:51:40 PDT 2009,NO_QUERY,sowrongitsarah_,i slept for 15 hours :S 3 days till all time low!!! im so excited!!the western bulldogs are owning the swans 
98593,0,1793349650,Thu May 14 02:21:00 PDT 2009,NO_QUERY,hellocat27,i have court tomorrow 
355659,0,2044017019,Fri Jun 05 08:44:57 PDT 2009,NO_QUERY,ashnic1128,"going to Weatherford, TX for the weekend...moving the sister "
281920,0,1992469715,Mon Jun 01 08:48:19 PDT 2009,NO_QUERY,Duhstyee,I think i might die ugh 
277201,0,1991217591,Mon Jun 01 06:37:45 PDT 2009,NO_QUERY,Jinxx_,@nyappyrhiiee I'm sick of up the glen too 
50316,0,1678455946,Sat May 02 06:45:55 PDT 2009,NO_QUERY,sugus182,i'm at home so tared  i just want to sleep a lot!
155664,0,1955910688,Thu May 28 20:50:26 PDT 2009,NO_QUERY,bigenya,@darthvader Why'd you let Kahmunrah shake you off with *you've got too much going on*? You rock harder than him  #NATM2
616263,0,2226599871,Thu Jun 18 12:09:08 PDT 2009,NO_QUERY,Fourgasm,My friend just &quot;one upped&quot; my news about the 2012 trailer by informing me that his dad died yesterday. :-\ 
364925,0,2048370222,Fri Jun 05 15:05:26 PDT 2009,NO_QUERY,mattday24,"Got a 99 on the lit final, ALMOST got a car (too expensive  )and found out my sis totaled her car. Wonderful day...ish"
705194,0,2256285771,Sat Jun 20 12:32:38 PDT 2009,NO_QUERY,LuisUncensored,@sarahveza ugh i cant anymore i work 12:30  to 5.  unless its not till after that time. 
467455,0,2175780394,Mon Jun 15 01:58:59 PDT 2009,NO_QUERY,ameliapandunata,im sorry mommy 
28910,0,1559872617,Sun Apr 19 12:15:50 PDT 2009,NO_QUERY,Kitterrrr,Heading back to LA 
186325,0,1968295034,Fri May 29 21:08:51 PDT 2009,NO_QUERY,anthunguyen09,is tired of the toothache 
402222,0,2057883188,Sat Jun 06 13:50:43 PDT 2009,NO_QUERY,BCon87,@nathaliek I tend to burn myself a lot with my straightener in the morning 
315137,0,2002129320,Tue Jun 02 03:14:24 PDT 2009,NO_QUERY,AliciaJoseph,Woke up at 6am with a temp of 101.4     I'll be damned if I let the sickness continue to the weekend!
562400,0,2205648269,Wed Jun 17 05:10:35 PDT 2009,NO_QUERY,suuzze,I don't understand everyone's tweets cos I don't know what's happening  BACK TO SCOTLAND ON FRIDAY FRIENDS CATCH UP CATCH UP!
771935,0,2302586654,Tue Jun 23 17:01:04 PDT 2009,NO_QUERY,jagerbombing,La Roux has to leak NAO. i'm playing out this sampler 
66858,0,1692017243,Sun May 03 19:06:02 PDT 2009,NO_QUERY,JasonChise,Not at the concert in chesterfield..  RED OWES US!
3700,0,1468653165,Tue Apr 07 02:58:30 PDT 2009,NO_QUERY,melarno,just had a tonne of sad news today 
325444,0,2007306831,Tue Jun 02 12:27:13 PDT 2009,NO_QUERY,hannahxmakeup,Trying to make the last week of school the best. HIGH SCHOOL = 
240092,0,1980758796,Sun May 31 07:36:00 PDT 2009,NO_QUERY,Aidabixo,I'm looking a film: HANNAH MONTANA THE MOVIE. I DID LOOK IT IN THE CINEMA BUT NOW I'M LOOKING ONLINE sorry miley  but i have to see you
194654,0,1970332780,Sat May 30 03:25:54 PDT 2009,NO_QUERY,TUTTEAMY,I feell ill for some reason 
755060,0,2288211395,Mon Jun 22 18:51:59 PDT 2009,NO_QUERY,Zazoom1603,yawn... its only 10am and i am feeling the sleepy spell still 
731621,0,2263873944,Sun Jun 21 02:04:07 PDT 2009,NO_QUERY,davidtoddtm,"@CharlieKalech ahhh, we don't have the iPhone on orange uk, I had to buy it from a rival, couldn't get discount "
618908,0,2227727894,Thu Jun 18 13:33:31 PDT 2009,NO_QUERY,Lynnie_lou,@maxgerber I think it was just mine cuz my computer is really crappy these days. When I went to leah's I fixed what mine couldn't fix. 
394899,0,2055743287,Sat Jun 06 09:52:32 PDT 2009,NO_QUERY,so_smiley,I don't know the difference between 'practise' and 'practice'. The thesaurus on word is being no help either 
375129,0,2051392186,Fri Jun 05 21:53:57 PDT 2009,NO_QUERY,secretkit97,Why must you talk to me? Better question. Why can't I just ignore you and dismiss you from my life? 
568073,0,2207410565,Wed Jun 17 07:54:09 PDT 2009,NO_QUERY,melena89,still 2 days 'til weekend 
203906,0,1972479749,Sat May 30 09:18:15 PDT 2009,NO_QUERY,CamLaChixe,@samiloveswayne i dont think theyll let me in  take pictures!
142344,0,1881466941,Fri May 22 04:44:48 PDT 2009,NO_QUERY,dilyswei,betrayed by my own pencil..stabbed me in the hand 
458703,0,2071985218,Sun Jun 07 20:12:23 PDT 2009,NO_QUERY,StephHOV,@DESS_DOLLA yes      (baby talk) can you tell ur mom to make me some fried chicken!!
564925,0,2206349589,Wed Jun 17 06:24:21 PDT 2009,NO_QUERY,pixiepaige,@1capplegate aw crap i loved that show i was hoping 4 a season three    
383724,0,2053253656,Sat Jun 06 03:52:32 PDT 2009,NO_QUERY,VacantCurses,Damn. Looks like we're going to have to forget the gig on the 24th. 
432854,0,2064837656,Sun Jun 07 07:17:29 PDT 2009,NO_QUERY,Kimrabea,"Im on work, its so boring   "
49739,0,1678243055,Sat May 02 06:02:42 PDT 2009,NO_QUERY,adredivivus,feels like that work wasn't good.  Cardio + abs as per week two.. but it just felt wrong.  My limbs were so heavy by the third set. 
216218,0,1975659430,Sat May 30 15:37:37 PDT 2009,NO_QUERY,JULIEJULEZ1005,@S3cond2none yea I know but hopefully u do get out early lol my sis is coming with us and shannon is not going to be able to go 
353568,0,2032541718,Thu Jun 04 11:24:29 PDT 2009,NO_QUERY,rebecah_rawr27,Aw  yearbooks make me sad. Only 4 more actual school days because apparently we have to come on wednesday too :/
368534,0,2049550154,Fri Jun 05 17:04:39 PDT 2009,NO_QUERY,mahsimpleplan,mimimimi  #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day
688396,0,2251512917,Sat Jun 20 03:44:54 PDT 2009,NO_QUERY,Jamash,Ok i am off on road again . need food there are mice in my tummy - No time to eat 
224024,0,1977325988,Sat May 30 20:42:20 PDT 2009,NO_QUERY,Audrey_T,@Jinxeh You should catch up and tell me if it's getting boring. 
113957,0,1826058242,Sun May 17 07:36:00 PDT 2009,NO_QUERY,420weed,well...so much for the fun the dad is coming back home 
686485,0,2251040379,Sat Jun 20 02:15:04 PDT 2009,NO_QUERY,Notoriety,@fatttmunkey Sad story  &quot;Colby went to see the Dream Works 3-D movie but was impressed by &quot;Up.&quot;&quot;; Lol she really does understand the world
577636,0,2212674465,Wed Jun 17 14:23:38 PDT 2009,NO_QUERY,Anjeebaby,@aileenwilliams well it doesn't look promising here for a while either 
537150,0,2198653190,Tue Jun 16 16:22:46 PDT 2009,NO_QUERY,anniekfox,"Ugh, today. "
459278,0,2072139233,Sun Jun 07 20:28:16 PDT 2009,NO_QUERY,indiacarless,Have a migraine with 8.5 hours more of work to complete 
709112,0,2257508889,Sat Jun 20 14:27:00 PDT 2009,NO_QUERY,CassandraKerry,I don't feel too great 
651826,0,2238013222,Fri Jun 19 06:41:50 PDT 2009,NO_QUERY,KidsAreHeroes,So proud everyone's retweeting my typo.  (changed)
48229,0,1677822307,Sat May 02 04:10:24 PDT 2009,NO_QUERY,BrittBizarre,Caught my cat drinking outta Tomi's bowl 
100856,0,1794162998,Thu May 14 05:07:34 PDT 2009,NO_QUERY,Nahni203,Its not lookin too good today 
591068,0,2217533825,Wed Jun 17 21:00:29 PDT 2009,NO_QUERY,JanaiT,Spent her last $2.40 in a vending machine but has no chocolate. And I really wanted chocolate 
465556,0,2175376180,Mon Jun 15 00:48:57 PDT 2009,NO_QUERY,babygurl423,ugh i hate ppl. y do they hve 2 dissapoint. y do u need drugs 2 hve fun?? 
190782,0,1969432830,Sat May 30 00:01:19 PDT 2009,NO_QUERY,toreSupra,Ready for bike ride but outside smells of burnt tyres. Not healthy. 
511671,0,2189955705,Tue Jun 16 01:21:43 PDT 2009,NO_QUERY,9kindsofbrendon,"It's RYAN! Such a cute little 5th grader. Awww, now I want a hug  Aww, Emma looked cute with her little glasses &amp; her hair behind her ears"
11752,0,1551510411,Sat Apr 18 09:14:54 PDT 2009,NO_QUERY,Elfriend6,"so, when i first saw Ingeous Pouncer, i immediately thought of Demonic Apprentice (the one i made): cant fit it here "
